name	modelId	modelIdData	rarity	maxSlotsMaybe	classId	unk2_1	eqType	unk2_3	unk3_1	unk3_2	unk3_3	unk3_4	unk4_1	unk4_2	unk4_3	unk4_4	unk5_1	unk5_2	unk5_3	unk5_4	zennyCost	rawDamage	defense	recoilMaybe	slots	affinity	sortOrderMaybe	unk6_1	elementId	eleDamage	unk6_4	unk7_1	unk7_2	unk7_3	unk7_4	unk8_1	unk8_2	unk8_3	unk8_4	unk9_1	unk9_2	unk9_3	unk9_4	unk10_1	unk10_2	unk10_3	unk10_4	unk11_1	unk11_2	unk11_3	unk11_4	unk12_1	unk12_2	unk12_3	unk12_4
カルドペフティス	2077	wg077	3	3	ヘビィボウガン	0	0	0	211	7	0	0	0	0	0	0	0	0	0	0	20000	230	0	2	0	5	125	21	なし	0	2	0	0	0	0	63	200	120	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ロートクラータ	2077	wg077	8	3	ヘビィボウガン	0	0	0	211	7	0	0	0	0	0	0	0	0	0	0	25000	320	0	2	0	10	125	21	なし	0	2	0	0	0	0	63	200	120	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ロートゲクローネ	2077	wg077	9	3	ヘビィボウガン	0	0	0	211	7	0	0	0	0	0	0	0	0	0	0	25000	330	0	2	0	10	125	21	なし	0	2	0	0	0	0	63	200	120	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ミナ・リオス	2131	wg131	1	3	ライトボウガン	0	0	0	76	8	0	0	0	0	0	0	0	0	0	0	0	130	0	2	3	0	147	35	なし	0	4	0	0	0	0	79	134	240	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ミナ・オクト	2131	wg131	5	0	ライトボウガン	0	0	0	76	8	0	0	0	0	0	0	0	0	0	0	0	210	0	2	0	30	147	18	なし	0	2	0	0	0	0	79	142	240	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ミナ・マイオス	2131	wg131	6	3	ライトボウガン	0	0	0	76	8	0	0	0	0	0	0	0	0	0	0	0	230	0	2	2	0	147	24	なし	0	4	0	0	0	0	247	97	50	243	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ラブリーガン	2111	wg111	3	3	ライトボウガン	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	0	180	0	2	2	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ラブリーアサルト	2111	wg111	5	3	ライトボウガン	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	25000	210	0	2	2	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ラブリースプラッシュ	2111	wg111	6	3	ライトボウガン	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	2	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ベイビーガン	2112	wg112	3	3	ライトボウガン	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	0	180	0	2	2	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ベイビーアサルト	2112	wg112	5	3	ライトボウガン	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	25000	210	0	2	2	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ベイビーブラスター	2112	wg112	6	3	ライトボウガン	0	0	0	63	8	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	2	0	147	21	なし	0	3	0	0	0	0	199	158	63	253	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アメシスキリーⅠ	2113	wg113	0	3	ライトボウガン	0	0	0	119	3	0	0	0	0	0	0	0	0	0	0	5000	120	0	2	1	0	147	34	なし	0	2	0	0	0	0	63	146	250	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アメシスキリーⅡ	2113	wg113	2	3	ライトボウガン	0	0	0	119	3	0	0	0	0	0	0	0	0	0	0	15000	160	0	2	1	0	147	34	なし	0	2	0	0	0	0	63	146	250	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アメシスキリーⅢ	2113	wg113	6	3	ライトボウガン	0	0	0	119	3	0	0	0	0	0	0	0	0	0	0	25000	240	0	2	1	0	147	34	なし	0	2	0	0	0	0	63	146	250	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アメシスキリーⅣ	2113	wg113	8	3	ライトボウガン	0	0	0	119	3	0	0	0	0	0	0	0	0	0	0	25000	260	0	2	1	0	147	34	なし	0	2	0	0	0	0	63	146	250	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
エクエスストリエ	2063	wg063	2	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	10000	160	0	0	0	0	221	17	火	100	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
エクエススローク	2063	wg063	4	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	0	0	221	17	火	150	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
エクエスストラーダ	2063	wg063	5	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	220	0	0	1	0	221	17	火	210	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
ヴァイスグランツ	2063	wg063	7	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	250	0	0	2	0	221	51	火	270	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
ヴァイスシュテル	2063	wg063	9	0	弓	0	0	0	15	8	0	0	1	0	0	0	0	0	0	0	50000	260	0	0	2	0	221	51	火	300	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
ストレガストリエ	2064	wg064	2	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	10000	160	0	0	0	0	221	35	雷	100	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
ストレガスローク	2064	wg064	4	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	0	0	221	35	雷	140	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
ストレガストラーダ	2064	wg064	5	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	220	0	0	0	0	221	35	雷	170	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
シュヴァルツグランツ	2064	wg064	7	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	250	0	0	1	0	221	36	雷	200	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
シュヴァルツシュテル	2064	wg064	8	0	弓	0	0	0	15	8	0	0	1	0	0	0	0	0	0	0	50000	260	0	0	1	0	221	36	雷	270	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
閃影弓	2069	wg069	1	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	221	35	なし	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
閃影弓【速】	2069	wg069	5	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	0	0	221	35	なし	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
閃影弓【迅】	2069	wg069	6	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	250	0	0	0	0	221	36	なし	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
閃影弓【瞬】	2069	wg069	8	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	280	0	0	1	0	221	36	なし	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
藍色ノ弓	2070	wg070	2	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	5	221	35	氷	130	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
藍色ノ弓【青】	2070	wg070	4	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	0	10	221	35	氷	170	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
藍色ノ弓【紺】	2070	wg070	5	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	0	20	221	36	氷	180	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
藍色ノ弓【静】	2070	wg070	7	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	0	30	221	36	氷	200	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
時雨ノ弓	2071	wg071	2	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	5	221	35	水	130	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
時雨ノ弓【雫】	2071	wg071	4	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	0	10	221	35	水	170	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
時雨ノ弓【霧】	2071	wg071	5	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	0	20	221	36	水	180	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
時雨ノ弓【雲】	2071	wg071	8	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	240	0	0	0	30	221	36	水	230	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
緋色ノ弓	2072	wg072	2	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	5	221	35	火	130	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
緋色ノ弓【赤】	2072	wg072	4	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	0	10	221	35	火	170	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
緋色ノ弓【朱】	2072	wg072	5	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	0	20	221	36	火	180	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
緋色ノ弓【焔】	2072	wg072	7	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	0	30	221	36	火	230	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
迅雷弓	2073	wg073	2	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	5	221	35	雷	130	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
迅雷弓【稲妻】	2073	wg073	4	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	0	10	221	35	雷	170	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
迅雷弓【稲光】	2073	wg073	5	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	0	20	221	36	雷	180	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
迅雷弓【閃光】	2073	wg073	7	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	0	30	221	36	雷	200	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0	15	0	0	0	0	0	0	0	0
黒弓	2074	wg074	2	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	5	221	35	龍	130	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
黒弓【夜】	2074	wg074	4	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	190	0	0	0	10	221	35	龍	170	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
黒弓【月夜】	2074	wg074	5	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	0	20	221	36	龍	180	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
黒弓【永夜】	2074	wg074	7	0	弓	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	0	30	221	36	龍	200	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
射手翔弓・氷	2040	wg040	2	0	弓	0	36	0	248	7	0	0	0	0	0	0	108	0	0	0	0	140	0	0	0	0	221	9	氷	100	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
射手翔弓・氷【燦然】	2040	wg040	3	0	弓	0	36	0	248	7	0	0	0	0	0	0	108	0	0	0	0	200	0	0	0	0	221	9	氷	230	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
射手翔弓・氷【絢爛】	2040	wg040	3	0	弓	0	36	0	248	7	0	0	0	0	0	0	108	0	0	0	0	200	0	0	0	0	221	20	氷	150	0	0	0	0	0	158	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
試作型工房弓	2105	wg105	2	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	221	25	なし	0	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
正式採用工房弓	2105	wg105	4	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	0	5	221	26	なし	0	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
正式採用工房弓・改	2105	wg105	5	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	50000	220	0	0	1	15	221	26	なし	0	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
工房長弓	2105	wg105	6	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	50000	240	0	0	2	20	221	27	なし	0	0	0	0	0	0	30	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
試作型工房水弓	2106	wg106	2	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	0	160	0	0	1	0	221	35	水	160	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
正式採用工房水弓	2106	wg106	4	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	1	0	221	35	水	200	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
正式採用工房水弓・改	2106	wg106	5	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	50000	210	0	0	1	5	221	36	水	250	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
工房長弓【翠雨】	2106	wg106	7	0	弓	0	0	0	57	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	1	10	221	36	水	300	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ヴァイスカピテル	1635	wf635	9	0	弓	0	0	0	99	6	0	0	1	0	0	0	0	0	0	0	50000	260	0	0	1	0	221	51	氷	290	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
シュヴァルツカピテル	1636	wf636	9	0	弓	0	0	0	99	6	0	0	1	0	0	0	0	0	0	0	50000	260	0	0	1	0	221	27	龍	280	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
アミクスアルクスⅤ	1729	wf729	6	0	弓	0	0	0	193	6	0	0	1	0	0	0	0	0	0	0	50000	220	0	0	1	0	221	20	龍	450	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
相互ラグマ式放雷弓	1637	wf637	6	0	弓	0	0	0	101	6	0	0	1	0	0	0	0	0	0	0	50000	190	0	0	0	0	221	9	雷	740	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
アルゲンキャノン	2252	wg252	0	3	ヘビィボウガン	0	0	0	217	5	0	0	0	0	0	0	0	0	0	0	5000	180	0	2	0	10	126	20	なし	0	2	0	0	0	0	63	14	64	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アルゲンランチャー	2252	wg252	5	3	ヘビィボウガン	0	0	0	217	5	0	0	0	0	0	0	0	0	0	0	20000	260	0	2	0	20	126	20	なし	0	2	0	0	0	0	63	14	64	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ジルバヴィーゼ	2252	wg252	8	3	ヘビィボウガン	0	0	0	217	5	0	0	0	0	0	0	0	0	0	0	25000	300	0	2	1	30	126	20	なし	0	2	0	0	0	0	63	14	64	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ジルバデューネ	2252	wg252	10	3	ヘビィボウガン	0	0	0	217	5	0	0	1	0	0	0	0	0	0	0	25000	320	0	2	1	50	126	20	なし	0	2	0	0	0	0	63	14	64	241	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アルゲンボウガン	2253	wg253	1	3	ライトボウガン	0	0	0	112	5	0	0	0	0	0	0	0	0	0	0	5000	140	0	2	0	10	148	21	なし	0	3	0	0	0	0	195	129	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アルゲンフェキア	2253	wg253	5	3	ライトボウガン	0	0	0	112	5	0	0	0	0	0	0	0	0	0	0	20000	200	0	2	0	20	148	21	なし	0	3	0	0	0	0	195	129	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ジルバゲラーデ	2253	wg253	6	3	ライトボウガン	0	0	0	112	5	0	0	0	0	0	0	0	0	0	0	25000	220	0	2	1	30	148	21	なし	0	3	0	0	0	0	195	129	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ジルバリーニエ	2253	wg253	9	3	ライトボウガン	0	0	0	112	5	0	0	1	0	0	0	0	0	0	0	25000	260	0	2	1	50	148	21	なし	0	3	0	0	0	0	195	129	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
アルゲンボウ	2254	wg254	2	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	10000	160	0	0	0	10	222	4	なし	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
アルゲンルーク	2254	wg254	4	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	200	0	0	0	20	222	4	なし	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ジルバミステル	2254	wg254	6	0	弓	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	50000	230	0	0	1	30	222	20	なし	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ジルバカピテル	2254	wg254	9	0	弓	0	0	0	15	8	0	0	1	0	0	0	0	0	0	0	50000	260	0	0	1	50	222	20	なし	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0
ベルヴァカノン	2185	wg185	0	1	ヘビィボウガン	0	8	0	123	1	0	0	0	0	0	0	0	0	0	0	1150	210	0	2	2	0	127	31	なし	0	1	0	0	0	0	207	61	248	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ベルヴァノヴァ	2185	wg185	1	1	ヘビィボウガン	0	8	0	123	1	0	0	0	0	0	0	0	0	0	0	2250	270	0	2	2	0	127	31	なし	0	1	0	0	0	0	207	61	248	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ベルヴァスレイ	2185	wg185	4	1	ヘビィボウガン	0	8	0	123	1	0	0	0	0	0	0	0	0	0	0	36000	320	0	2	2	0	127	31	なし	0	1	0	0	0	0	207	61	248	245	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クックファイアバード	2183	wg183	0	2	ライトボウガン	0	8	0	197	0	0	0	0	0	0	0	0	0	0	0	1100	150	0	2	2	0	149	32	なし	0	4	0	0	0	0	31	183	48	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クックヴァイパー	2183	wg183	1	2	ライトボウガン	0	8	0	197	0	0	0	0	0	0	0	0	0	0	0	2050	190	0	2	2	0	149	32	なし	0	4	0	0	0	0	31	183	48	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クックソルトティス	2183	wg183	4	2	ライトボウガン	0	8	0	197	0	0	0	0	0	0	0	0	0	0	0	3500	240	0	2	2	0	149	32	なし	0	4	0	0	0	0	31	183	48	247	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハートレスサターン	2184	wg184	0	3	ライトボウガン	0	8	0	120	1	0	0	0	0	0	0	0	0	0	0	1250	160	0	2	1	0	149	33	なし	0	3	0	0	0	0	195	121	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハートレスブレイザー	2184	wg184	1	3	ライトボウガン	0	8	0	120	1	0	0	0	0	0	0	0	0	0	0	2450	190	0	2	1	0	149	33	なし	0	3	0	0	0	0	195	121	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ハートレスレクサス	2184	wg184	3	3	ライトボウガン	0	8	0	120	1	0	0	0	0	0	0	0	0	0	0	3850	240	0	2	1	0	149	33	なし	0	3	0	0	0	0	195	121	242	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
飛炎弓リオヴェント	2188	wg188	0	0	弓	0	8	0	232	0	0	0	0	0	0	0	0	0	0	0	17250	170	0	0	1	10	223	20	火	130	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
飛炎弓リオトルネード	2188	wg188	2	0	弓	0	8	0	232	0	0	0	0	0	0	0	0	0	0	0	33750	210	0	0	1	10	223	20	火	160	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
飛炎弓リオフォラータ	2188	wg188	3	0	弓	0	8	0	232	0	0	0	0	0	0	0	0	0	0	0	56250	230	0	0	1	10	223	20	火	200	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
飛炎弓リオブリッツ	2188	wg188	4	0	弓	0	8	0	232	0	0	0	0	0	0	0	0	0	0	0	147900	250	0	0	1	10	223	20	火	230	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
水竜弓【静】	2190	wg190	0	0	弓	0	8	0	59	2	0	0	0	0	0	0	0	0	0	0	17250	180	0	0	2	0	223	59	水	140	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
水竜弓【動】	2190	wg190	2	0	弓	0	8	0	59	2	0	0	0	0	0	0	0	0	0	0	33750	220	0	0	2	0	223	59	水	180	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
水竜弓【暴】	2190	wg190	3	0	弓	0	8	0	59	2	0	0	0	0	0	0	0	0	0	0	56250	240	0	0	2	0	223	59	水	240	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
水竜弓【猛】	2190	wg190	5	0	弓	0	8	0	59	2	0	0	0	0	0	0	0	0	0	0	147900	260	0	0	3	0	223	59	水	320	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	15	0	0	0	0	0	0	0	0
ルメン＝アーラ	2146	wg146	3	3	ヘビィボウガン	0	0	0	98	8	0	0	0	0	0	0	0	0	0	0	10000	230	0	2	1	5	127	21	なし	0	4	0	0	0	0	31	49	8	51	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
テネブラ＝アーラ	2146	wg146	6	3	ヘビィボウガン	0	0	0	98	8	0	0	0	0	0	0	0	0	0	0	25000	270	0	2	1	10	127	21	なし	0	4	0	0	0	0	31	49	8	51	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ニゲル＝テネブラ	2147	wg147	10	3	ヘビィボウガン	0	2	0	98	8	0	0	0	0	0	0	0	0	0	0	50000	330	0	2	1	20	127	21	なし	0	4	0	0	0	0	31	49	8	51	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
グラヴィレイ	2186	wg186	0	2	ヘビィボウガン	0	8	0	142	0	0	0	0	0	0	0	0	0	0	0	1600	220	46	2	1	0	127	33	なし	0	0	0	0	0	0	183	241	240	252	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
グラヴィリーニア	2186	wg186	1	2	ヘビィボウガン	0	8	0	142	0	0	0	0	0	0	0	0	0	0	0	3000	270	55	2	1	0	127	33	なし	0	0	0	0	0	0	183	241	240	252	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
グラヴィフレイ	2186	wg186	4	2	ヘビィボウガン	0	8	0	142	0	0	0	0	0	0	0	0	0	0	0	45000	320	77	2	1	0	127	33	なし	0	0	0	0	0	0	183	241	240	252	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クエルディアハウル	2187	wg187	0	3	ヘビィボウガン	0	8	0	47	7	0	0	0	0	0	0	0	0	0	0	1650	240	0	2	1	10	127	19	なし	0	1	0	0	0	0	59	61	128	250	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クエルディアロワー	2187	wg187	2	3	ヘビィボウガン	0	8	0	47	7	0	0	0	0	0	0	0	0	0	0	3100	280	0	2	1	10	127	19	なし	0	1	0	0	0	0	59	61	128	250	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
クエルディアラスタ	2187	wg187	4	3	ヘビィボウガン	0	8	0	47	7	0	0	0	0	0	0	0	0	0	0	46000	330	0	2	1	10	127	19	なし	0	1	0	0	0	0	59	61	128	250	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
天狼獄重砲【嵐雪】	2261	wg261	11	3	ヘビィボウガン	0	2	0	109	5	0	0	2	0	0	0	130	0	0	0	60000	340	0	2	2	0	103	14	なし	0	4	0	0	0	0	191	113	244	252	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ガウシカボンバー	1726	wf726	8	2	ヘビィボウガン	0	0	0	190	6	0	0	1	0	0	0	0	0	0	0	25000	320	0	2	2	15	120	19	なし	0	1	0	0	0	0	223	18	60	255	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
ヴァイスデューネ	1497	wf497	8	2	ヘビィボウガン	0	0	0	217	5	0	0	1	0	0	0	0	0	0	0	25000	320	0	2	1	0	109	34	なし	0	2	0	0	0	0	63	114	196	60	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
