name	modelId	modelIdData	rarity	classId	zennyCost	sharpnessId	rawDamage	defense	affinity	elementId	eleDamage	ailmentId	ailDamage	slots	unk3	unk4	unk5	unk6	unk7	unk8	unk9	unk10	unk11	unk12	unk13	unk14	unk15	unk16	unk17
鬼鉄丸【憤怒】	189	we189	6	ハンマー	50000	1027	220	0	10	雷	470	なし	0	1	0	0	215	4	0	0	0	0	0	0	0	0	15	0	0
ドスブルザグレート	443	we443	6	ハンマー	50000	773	230	0	0	火	260	なし	0	2	0	0	216	253	0	0	0	0	0	0	0	0	15	0	0
モスインパクト改	488	we488	2	ハンマー	50000	772	170	15	0	なし	0	なし	0	2	0	0	217	488	0	0	0	0	0	0	0	0	15	0	0
ディープモスブロー	771	we771	4	ハンマー	50000	1028	200	20	0	なし	0	なし	0	2	0	0	217	488	0	0	0	0	0	0	0	0	15	0	0
肉球ハンマー改	489	we489	4	ハンマー	50000	1027	200	0	0	なし	0	なし	0	0	0	0	218	489	0	0	0	0	0	0	0	0	15	0	0
驚愕の肉球ハンマー	772	we772	5	ハンマー	50000	1027	220	0	0	なし	0	なし	0	0	0	0	218	489	0	0	0	0	0	0	0	0	15	0	0
エンタシスブロウ	813	we813	0	ハンマー	12000	1	60	0	0	なし	0	なし	0	0	0	0	219	813	0	0	0	0	0	0	0	0	15	0	0
エンタシスバッシュ	813	we813	3	ハンマー	50000	768	180	0	0	なし	0	なし	0	0	0	0	219	813	0	0	0	0	0	0	0	0	15	0	0
エンタシスブレイク	813	we813	5	ハンマー	50000	1028	220	0	-20	なし	0	なし	0	1	0	0	219	813	0	0	0	0	0	0	0	0	15	0	0
エンタシスバースト	813	we813	6	ハンマー	50000	1028	250	0	-30	なし	0	なし	0	2	0	0	219	813	0	0	0	0	0	0	0	0	15	0	0
シルバーウインド	746	we746	5	狩猟笛	50000	1025	190	0	0	龍	240	なし	0	1	9	0	129	746	0	0	0	0	0	0	0	0	15	0	0
シルバーソウル	746	we746	6	狩猟笛	50000	1025	210	0	0	龍	360	なし	0	2	9	0	129	746	0	0	0	0	0	0	0	0	15	0	0
ハイイーオスバルーン	498	we498	5	狩猟笛	50000	1028	190	28	0	なし	0	毒	440	2	6	0	130	498	0	0	0	0	0	0	0	0	15	0	0
ハイゲネポスバルーン	469	we469	6	狩猟笛	50000	1028	200	0	15	なし	0	麻痺	350	0	16	0	131	469	0	0	0	0	0	0	0	0	15	0	0
ヴァシムランス	756	we756	3	ランス	50000	769	180	0	0	なし	0	麻痺	120	0	0	0	191	756	0	0	0	0	0	0	0	0	15	0	0
ヴァシムスピア	756	we756	4	ランス	50000	1025	200	0	0	なし	0	麻痺	140	1	0	0	192	756	0	0	0	0	0	0	0	0	15	0	0
ヴァシムホーン	757	we757	6	ランス	50000	1025	220	0	0	なし	0	麻痺	200	1	0	0	193	756	0	0	0	0	0	0	0	0	15	0	0
黒狼槍【忌】	743	we743	2	ランス	10000	262	170	0	5	なし	0	なし	0	0	0	0	194	743	0	1	0	0	0	0	0	0	15	0	0
黒狼槍【凶】	743	we743	5	ランス	50000	1027	200	0	15	なし	0	なし	0	0	0	0	194	743	0	1	0	0	0	0	0	0	15	0	0
黒狼槍【邪】	743	we743	6	ランス	50000	1027	230	0	25	なし	0	なし	0	1	0	0	194	743	0	1	0	0	0	0	0	0	15	0	0
黒狼槍【狂】	743	we743	9	ランス	50000	1025	260	0	30	なし	0	なし	0	2	0	0	194	743	0	1	0	0	0	0	0	0	15	0	0
マグヌス＝ダオラ	271	we271	6	ランス	50000	1031	220	12	0	氷	490	なし	0	1	0	0	195	271	0	0	0	0	0	0	0	0	15	0	0
ヴェントカミーノ	744	we744	5	ガンランス	50000	1029	200	12	20	なし	0	なし	0	1	7	0	128	744	0	0	0	0	0	0	0	0	15	0	0
テンペスタカミーノ	744	we744	6	ガンランス	50000	1025	220	22	25	なし	0	なし	0	2	10	0	128	744	0	0	0	0	0	0	0	0	15	0	0
スノウギア＝トップ	392	we392	5	ガンランス	50000	1024	210	0	0	氷	230	なし	0	1	9	0	129	392	0	0	0	0	0	0	0	0	15	0	0
三十二式機械槍改	493	we493	6	ガンランス	50000	1029	220	0	0	水	400	なし	0	1	14	0	130	491	0	0	0	0	0	0	0	0	15	0	0
火竜銃槍	812	we812	2	ガンランス	0	518	160	0	0	火	150	なし	0	0	4	0	131	812	0	0	0	0	0	0	0	0	15	0	0
火竜銃槍【酸撃】	812	we812	3	ガンランス	50000	774	180	0	0	火	240	なし	0	0	7	0	131	812	0	0	0	0	0	0	0	0	15	0	0
火竜銃槍【黒烈】	812	we812	5	ガンランス	50000	1029	200	0	0	火	280	なし	0	1	10	0	131	812	0	0	0	0	0	0	0	0	15	0	0
火竜銃槍【閃紅】	812	we812	6	ガンランス	50000	1030	220	0	0	火	320	なし	0	1	13	0	131	812	0	0	0	0	0	0	0	0	15	0	0
ポイズンハート	814	we814	4	片手剣	50000	772	200	0	0	なし	0	毒	250	1	0	0	171	814	0	4	0	0	0	0	0	0	15	0	0
猛毒長剣ゲリョス	814	we814	6	片手剣	50000	772	240	0	0	なし	0	毒	400	1	0	0	171	814	0	4	0	0	0	0	0	0	15	0	0
コルトティラーノ	682	we682	10	片手剣	50000	1025	280	0	25	火	510	なし	0	1	0	0	140	682	0	2	0	0	0	0	0	0	15	0	0
風林火山	683	we683	5	双剣	50000	1028	220	0	0	火	110	なし	0	0	0	0	100	683	0	3	0	0	0	0	0	0	15	0	0
ナナブレイド【神妃】	808	we808	7	大剣	50000	1026	250	0	0	龍	600	なし	0	1	0	0	197	753	0	0	0	0	0	0	0	0	15	0	0
光刀・極【青】	644	we644	7	太刀	50000	1029	220	0	30	雷	340	なし	0	3	0	0	125	644	0	0	0	0	0	0	0	0	15	0	0
光刀・極【金】	645	we645	7	太刀	50000	1029	220	0	30	雷	340	なし	0	3	0	0	125	644	0	0	0	0	0	0	0	0	15	0	0
光刀・極【青】	737	we737	7	太刀	50000	1029	220	0	30	雷	340	なし	0	3	0	0	125	644	0	0	0	0	0	0	0	0	15	0	0
光刀・極【金】	738	we738	7	太刀	50000	1029	220	0	30	雷	340	なし	0	3	0	0	125	644	0	0	0	0	0	0	0	0	15	0	0
フエルサエスパーダ	684	we684	5	大剣	50000	1026	220	0	10	なし	0	なし	0	1	0	0	185	684	0	3	0	0	0	0	0	0	15	0	0
カクトスゲダイエン	827	we827	9	片手剣	50000	1028	230	0	40	火	350	毒	160	0	0	0	142	539	0	0	0	0	0	0	0	0	15	0	0
カクトスエーアガイツ	828	we828	8	双剣	50000	1029	220	0	35	火	250	毒	120	0	0	0	103	541	0	0	0	0	0	0	0	0	15	0	0
カクトスクラフト	829	we829	8	大剣	50000	1029	230	0	40	火	500	毒	160	0	0	0	189	543	0	0	0	0	0	0	0	0	15	0	0
カクトスヒンメル	830	we830	9	太刀	50000	1026	230	0	40	火	360	毒	220	2	0	0	133	545	0	0	0	0	0	0	0	0	15	0	0
カクトスウンヴェッタ	833	we833	8	ハンマー	50000	1028	220	0	40	火	350	毒	160	0	0	0	220	551	0	0	0	0	0	0	0	0	15	0	0
カクトスゼーレ	834	we834	8	狩猟笛	50000	1031	210	0	35	火	350	毒	150	1	6	0	126	553	0	0	0	0	0	0	0	0	15	0	0
カクトスベギールデ	831	we831	8	ランス	50000	1024	220	0	40	火	340	毒	160	0	0	0	196	547	0	0	0	0	0	0	0	0	15	0	0
カクトスヘルリヒ	832	we832	8	ガンランス	50000	1025	220	0	40	火	280	毒	220	0	11	0	126	549	0	0	0	0	0	0	0	0	15	0	0
ジェビアナイフ	840	we840	3	片手剣	50000	773	200	0	0	なし	0	なし	0	1	0	0	172	750	0	0	0	0	0	0	0	0	15	0	0
ジェビアダガー	840	we840	5	片手剣	50000	1029	230	0	0	なし	0	なし	0	1	0	0	172	750	0	0	0	0	0	0	0	0	15	0	0
ジェビアエッジ	841	we841	7	片手剣	50000	1029	270	0	-15	なし	0	なし	0	1	0	0	172	750	0	0	0	0	0	0	0	0	15	0	0
ジェビアクロウズ	842	we842	3	双剣	50000	773	200	0	0	なし	0	なし	0	0	0	0	108	752	0	0	0	0	0	0	0	0	15	0	0
ジェビアスライサー	842	we842	5	双剣	50000	1029	230	0	0	なし	0	なし	0	0	0	0	108	752	0	0	0	0	0	0	0	0	15	0	0
ジェビアセーバー	843	we843	6	双剣	50000	1029	250	0	-10	なし	0	なし	0	1	0	0	108	752	0	0	0	0	0	0	0	0	15	0	0
ジェビアソード	844	we844	3	大剣	50000	775	200	0	0	なし	0	なし	0	0	0	0	198	754	0	0	0	0	0	0	0	0	15	0	0
ジェビアブレイド	844	we844	5	大剣	50000	1031	230	0	0	なし	0	なし	0	0	0	0	198	754	0	0	0	0	0	0	0	0	15	0	0
ジェビアブレイカー	845	we845	7	大剣	50000	1031	270	0	-10	なし	0	なし	0	0	0	0	198	754	0	0	0	0	0	0	0	0	15	0	0
ジェビアハンマー	850	we850	4	ハンマー	50000	769	200	0	0	なし	0	なし	0	0	0	0	221	758	0	0	0	0	0	0	0	0	15	0	0
ジェビアロック	850	we850	5	ハンマー	50000	1025	220	0	0	なし	0	なし	0	1	0	0	221	758	0	0	0	0	0	0	0	0	15	0	0
ジェビアインパクト	851	we851	6	ハンマー	50000	1025	240	0	0	なし	0	なし	0	2	0	0	221	758	0	0	0	0	0	0	0	0	15	0	0
ジェビアランス	848	we848	3	ランス	50000	768	190	0	0	なし	0	なし	0	0	0	0	197	756	0	0	0	0	0	0	0	0	15	0	0
ジェビアスピア	848	we848	5	ランス	50000	1024	220	0	0	なし	0	なし	0	0	0	0	197	756	0	0	0	0	0	0	0	0	15	0	0
ジェビアホーン	849	we849	7	ランス	50000	1024	250	0	0	なし	0	なし	0	1	0	0	197	756	0	0	0	0	0	0	0	0	15	0	0
モノブロスソウル	85	we085	6	片手剣	50000	1025	220	0	40	なし	0	なし	0	1	0	0	173	85	0	0	0	0	0	0	0	0	15	0	0
モイストカリンガ	876	we876	0	片手剣	6500	512	130	0	0	水	120	なし	0	0	0	0	174	70	0	0	0	0	0	0	0	0	15	0	0
フォンスカリンガ	876	we876	2	片手剣	14500	512	170	0	5	水	180	なし	0	0	0	0	174	70	0	0	0	0	0	0	0	0	15	0	0
ラクスカリンガ	876	we876	5	片手剣	50000	768	210	0	10	水	260	なし	0	0	0	0	174	70	0	0	0	0	0	0	0	0	15	0	0
ベータナイフ【黄】	889	we889	0	片手剣	0	6	100	0	0	なし	0	なし	0	0	0	0	175	346	0	0	0	0	0	0	0	0	15	0	0
ベータナイフ【黄】Ⅱ	889	we889	3	片手剣	50000	768	170	0	0	火	240	睡眠	180	2	0	0	175	346	0	0	0	0	0	0	0	0	15	0	0
ベータナイフ【黄】Ⅲ	889	we889	5	片手剣	50000	1024	190	0	0	火	320	睡眠	200	3	0	0	175	346	0	0	0	0	0	0	0	0	15	0	0
アミクスソード	890	we890	0	片手剣	0	6	120	0	10	なし	0	なし	0	0	0	0	176	346	0	0	0	0	0	0	0	0	15	0	0
イギニスソード	879	we879	0	片手剣	0	512	120	0	0	火	210	なし	0	1	0	0	177	879	0	0	0	0	0	0	0	0	15	0	0
イギニススライサー	879	we879	2	片手剣	50000	768	150	0	0	火	290	なし	0	1	0	0	177	879	0	0	0	0	0	0	0	0	15	0	0
イギニスブレイド	879	we879	3	片手剣	50000	1024	170	0	0	火	400	なし	0	1	0	0	177	879	0	0	0	0	0	0	0	0	15	0	0
イギニスＧブレイド	879	we879	5	片手剣	50000	1024	190	0	0	火	600	なし	0	1	0	0	177	879	0	0	0	0	0	0	0	0	15	0	0
トニトルスソード	881	we881	0	片手剣	0	512	120	0	0	雷	210	なし	0	1	0	0	178	879	0	0	0	0	0	0	0	0	15	0	0
トニトルススライサー	881	we881	2	片手剣	50000	768	150	0	0	雷	290	なし	0	1	0	0	178	879	0	0	0	0	0	0	0	0	15	0	0
トニトルスブレイド	881	we881	3	片手剣	50000	1024	170	0	0	雷	400	なし	0	1	0	0	178	879	0	0	0	0	0	0	0	0	15	0	0
トニトルスＧブレイド	881	we881	5	片手剣	50000	1024	190	0	0	雷	600	なし	0	1	0	0	178	879	0	0	0	0	0	0	0	0	15	0	0
アクアソード	880	we880	0	片手剣	0	512	120	0	0	水	210	なし	0	1	0	0	179	879	0	0	0	0	0	0	0	0	15	0	0
アクアスライサー	880	we880	2	片手剣	50000	768	150	0	0	水	290	なし	0	1	0	0	179	879	0	0	0	0	0	0	0	0	15	0	0
アクアブレイド	880	we880	3	片手剣	50000	1024	170	0	0	水	400	なし	0	1	0	0	179	879	0	0	0	0	0	0	0	0	15	0	0
アクアＧブレイド	880	we880	5	片手剣	50000	1024	190	0	0	水	600	なし	0	1	0	0	179	879	0	0	0	0	0	0	0	0	15	0	0
珠剣【氷】	878	we878	1	片手剣	0	262	150	0	5	氷	250	なし	0	1	0	0	180	878	0	0	0	0	0	0	0	0	15	0	0
珠剣【永凍】	878	we878	3	片手剣	50000	518	180	0	10	氷	320	なし	0	1	0	0	180	878	0	0	0	0	0	0	0	0	15	0	0
珠剣【絶零】	878	we878	5	片手剣	50000	774	210	0	15	氷	360	なし	0	1	0	0	180	878	0	0	0	0	0	0	0	0	15	0	0
ミステルテイン	878	we878	7	片手剣	50000	1030	230	0	20	氷	400	なし	0	1	0	0	180	878	0	0	0	0	0	0	0	0	15	0	0
珠剣【火】	877	we877	1	片手剣	0	262	150	0	5	火	250	なし	0	1	0	0	181	878	0	0	0	0	0	0	0	0	15	0	0
珠剣【紅蓮】	877	we877	3	片手剣	50000	518	180	0	10	火	320	なし	0	1	0	0	181	878	0	0	0	0	0	0	0	0	15	0	0
珠剣【煉獄】	877	we877	5	片手剣	50000	774	210	0	15	火	360	なし	0	1	0	0	181	878	0	0	0	0	0	0	0	0	15	0	0
レーヴァテイン	877	we877	7	片手剣	50000	1030	230	0	20	火	400	なし	0	1	0	0	181	878	0	0	0	0	0	0	0	0	15	0	0
レウスクロウズ	815	we815	5	双剣	50000	1024	210	0	10	なし	0	毒	80	0	0	0	109	815	0	2	0	0	0	0	0	0	15	0	0
レウスデスクロウズ	815	we815	9	双剣	50000	1024	270	0	15	火	80	毒	90	0	0	0	109	815	0	2	0	0	0	0	0	0	15	0	0
鋼龍双	823	we823	8	双剣	70000	264	220	0	0	氷	110	なし	0	1	0	0	110	823	2	0	0	0	0	0	0	0	15	0	0
ラファール＝ダオラ	823	we823	10	双剣	162500	520	250	0	0	氷	210	なし	0	1	0	0	110	823	2	0	0	0	0	0	0	0	15	0	0
メルトコマンダー	330	we330	6	双剣	50000	1029	210	0	0	火	210	毒	220	2	0	0	111	330	0	0	0	0	0	0	0	0	15	0	0
ニフリート	816	we816	1	大剣	10000	771	160	0	0	なし	0	なし	0	0	0	0	199	816	0	4	0	0	0	0	0	0	15	0	0
ニフリートウーム	816	we816	3	大剣	50000	771	200	0	0	なし	0	なし	0	0	0	0	199	816	0	4	0	0	0	0	0	0	15	0	0
ニフリートドゥーフ	816	we816	5	大剣	50000	771	240	0	-10	なし	0	なし	0	0	0	0	199	816	0	4	0	0	0	0	0	0	15	0	0
ニフリートドゥシャー	816	we816	8	大剣	50000	1027	280	0	-15	なし	0	なし	0	0	0	0	199	816	0	4	0	0	0	0	0	0	15	0	0
ヘルフレイム	433	we433	6	大剣	50000	1030	250	0	-50	火	990	なし	0	2	0	0	200	140	0	0	0	0	0	0	0	0	15	0	0
奇王剣【悪戯】	883	we883	1	大剣	0	514	150	0	0	なし	0	毒	260	0	0	0	201	883	0	0	0	0	0	0	0	0	15	0	0
奇王剣【妙戯】	883	we883	3	大剣	50000	770	180	0	0	なし	0	毒	330	1	0	0	201	883	0	0	0	0	0	0	0	0	15	0	0
奇王剣【絶戯】	883	we883	5	大剣	50000	1026	200	0	10	なし	0	毒	370	1	0	0	201	883	0	0	0	0	0	0	0	0	15	0	0
奇王剣【神戯】	883	we883	6	大剣	50000	1026	230	0	15	なし	0	毒	420	2	0	0	201	883	0	0	0	0	0	0	0	0	15	0	0
スティールシャークⅠ	882	we882	2	大剣	0	517	170	0	0	なし	0	なし	0	0	0	0	202	882	0	1	0	0	0	0	0	0	15	0	0
スティールシャークⅡ	882	we882	4	大剣	50000	773	200	0	5	なし	0	なし	0	1	0	0	202	882	0	1	0	0	0	0	0	0	15	0	0
スティールシャークⅢ	882	we882	6	大剣	50000	1029	230	0	10	なし	0	なし	0	1	0	0	202	882	0	1	0	0	0	0	0	0	15	0	0
スティールシャークⅣ	882	we882	8	大剣	50000	1029	260	0	15	なし	0	なし	0	2	0	0	202	882	0	1	0	0	0	0	0	0	15	0	0
ヴァシムレイザー	838	we838	3	太刀	50000	770	190	0	0	なし	0	麻痺	70	1	0	0	143	838	0	0	0	0	0	0	0	0	15	0	0
ヴァシムシェーバー	838	we838	5	太刀	50000	1026	210	0	0	なし	0	麻痺	120	1	0	0	143	838	0	0	0	0	0	0	0	0	15	0	0
ヴァシムソニック	839	we839	6	太刀	50000	1026	230	0	0	なし	0	麻痺	180	2	0	0	143	838	0	0	0	0	0	0	0	0	15	0	0
ジェビアレイザー	846	we846	4	太刀	50000	773	200	0	0	なし	0	なし	0	0	0	0	144	838	0	0	0	0	0	0	0	0	15	0	0
ジェビアシェーバー	846	we846	6	太刀	50000	1029	230	0	0	なし	0	なし	0	0	0	0	144	838	0	0	0	0	0	0	0	0	15	0	0
ジェビアソニック	847	we847	8	太刀	50000	1029	260	0	0	なし	0	なし	0	1	0	0	144	838	0	0	0	0	0	0	0	0	15	0	0
シュトウ	817	we817	2	太刀	10000	512	170	0	5	なし	0	なし	0	0	0	0	145	817	0	1	0	0	0	0	0	0	15	0	0
シュトウ=タケワリ	817	we817	4	太刀	50000	768	200	0	5	なし	0	なし	0	0	0	0	145	817	0	1	0	0	0	0	0	0	15	0	0
シュトウ=コオリワリ	817	we817	6	太刀	50000	1024	230	0	5	なし	0	なし	0	0	0	0	145	817	0	1	0	0	0	0	0	0	15	0	0
シュトウ=ビンギリ	817	we817	9	太刀	50000	1024	270	0	5	なし	0	なし	0	0	0	0	145	817	0	1	0	0	0	0	0	0	15	0	0
幻雷刀【麒麟】	825	we825	9	太刀	85000	8	210	40	0	雷	320	なし	0	0	0	0	146	825	2	0	0	0	0	0	0	0	15	0	0
幻雷刀【聳弧】	825	we825	10	太刀	110000	264	250	50	0	雷	430	なし	0	1	0	0	146	825	2	0	0	0	0	0	0	0	15	0	0
焔斬刃	435	we435	6	太刀	50000	1025	220	0	0	火	440	なし	0	1	0	0	147	411	0	0	0	0	0	0	0	0	15	0	0
秘刀【雷】	884	we884	1	太刀	0	517	150	0	0	雷	160	なし	0	1	0	0	148	884	0	0	0	0	0	0	0	0	15	0	0
秘刀【紫電】	884	we884	3	太刀	50000	773	180	0	0	雷	270	なし	0	2	0	0	148	884	0	0	0	0	0	0	0	0	15	0	0
秘刀【雷神】	884	we884	5	太刀	50000	1029	200	0	0	雷	360	なし	0	3	0	0	148	884	0	0	0	0	0	0	0	0	15	0	0
フレスヴェルグ	884	we884	7	太刀	50000	1029	230	0	0	雷	440	なし	0	3	0	0	148	884	0	0	0	0	0	0	0	0	15	0	0
ヴァイスハンマー	820	we820	2	ハンマー	10000	516	160	0	5	なし	0	なし	0	0	0	0	222	820	0	1	0	0	0	0	0	0	15	0	0
ドスヴァイスハンマー	820	we820	4	ハンマー	50000	772	200	0	10	なし	0	なし	0	0	0	0	222	820	0	1	0	0	0	0	0	0	15	0	0
ギガヴァイスハンマー	820	we820	6	ハンマー	50000	1028	230	0	15	なし	0	なし	0	0	0	0	222	820	0	1	0	0	0	0	0	0	15	0	0
デスヴァイスハンマー	820	we820	9	ハンマー	50000	1028	260	0	20	なし	0	なし	0	0	0	0	222	820	0	1	0	0	0	0	0	0	15	0	0
カサンドラ	526	we526	6	ハンマー	50000	775	200	0	25	雷	250	麻痺	310	2	0	0	223	43	0	0	0	0	0	0	0	0	15	0	0
工房試作品撃龍鎚	811	we811	1	ハンマー	10000	514	150	0	0	龍	60	なし	0	0	0	0	224	811	0	0	0	0	0	0	0	0	15	0	0
正式採用撃龍鎚	811	we811	3	ハンマー	50000	770	180	0	0	龍	140	なし	0	0	0	0	224	811	0	0	0	0	0	0	0	0	15	0	0
正式採用撃龍鎚改	811	we811	5	ハンマー	50000	1026	200	0	0	龍	200	なし	0	0	0	0	224	811	0	0	0	0	0	0	0	0	15	0	0
最新型撃龍鎚【壊貫】	811	we811	6	ハンマー	50000	1026	230	0	-10	龍	310	なし	0	0	0	0	224	811	0	0	0	0	0	0	0	0	15	0	0
幻雷笛【雷鼓】	826	we826	9	狩猟笛	62500	776	200	0	0	雷	340	なし	0	0	8	0	132	826	2	0	0	0	0	0	0	0	15	0	0
幻雷笛【天鼓】	826	we826	10	狩猟笛	113000	1032	230	0	0	雷	450	なし	0	1	8	0	132	826	2	0	0	0	0	0	0	0	15	0	0
ヘビィバグパイプ	264	we264	5	狩猟笛	50000	1028	200	42	0	なし	0	なし	0	2	11	0	134	264	0	0	0	0	0	0	0	0	15	0	0
スティールアクリスⅠ	886	we886	1	狩猟笛	0	517	150	15	10	なし	0	なし	0	1	4	0	134	886	0	0	0	0	0	0	0	0	15	0	0
スティールアクリスⅡ	886	we886	4	狩猟笛	50000	773	180	20	15	なし	0	なし	0	2	9	0	134	886	0	0	0	0	0	0	0	0	15	0	0
スティールアクリスⅢ	886	we886	5	狩猟笛	50000	1029	200	25	20	なし	0	なし	0	3	9	0	134	886	0	0	0	0	0	0	0	0	15	0	0
スティールアクリスⅣ	886	we886	6	狩猟笛	50000	1029	220	30	25	なし	0	なし	0	3	9	0	134	886	0	0	0	0	0	0	0	0	15	0	0
サリッサ	818	we818	1	ランス	10000	261	150	0	0	なし	0	なし	0	0	0	0	198	818	0	4	0	0	0	0	0	0	15	0	0
スピラサリッサ	818	we818	3	ランス	50000	517	190	0	0	なし	0	なし	0	0	0	0	198	818	0	4	0	0	0	0	0	0	15	0	0
エリュトロン	818	we818	4	ランス	50000	773	210	0	-5	なし	0	なし	0	0	0	0	198	818	0	4	0	0	0	0	0	0	15	0	0
クルッセファランクス	818	we818	6	ランス	50000	773	250	0	-15	なし	0	なし	0	0	0	0	198	818	0	4	0	0	0	0	0	0	15	0	0
ブラッディブロス	63	we063	6	ランス	50000	1031	220	72	0	火	260	なし	0	2	0	0	199	62	0	0	0	0	0	0	0	0	15	0	0
スティールセーピアⅠ	885	we885	2	ランス	0	518	160	15	10	なし	0	なし	0	1	0	0	200	885	0	0	0	0	0	0	0	0	15	0	0
スティールセーピアⅡ	885	we885	3	ランス	50000	774	180	20	15	なし	0	なし	0	2	0	0	200	885	0	0	0	0	0	0	0	0	15	0	0
スティールセーピアⅢ	885	we885	5	ランス	50000	1030	200	25	20	なし	0	なし	0	3	0	0	200	885	0	0	0	0	0	0	0	0	15	0	0
スティールセーピアⅣ	885	we885	6	ランス	50000	1030	220	30	25	なし	0	なし	0	3	0	0	200	885	0	0	0	0	0	0	0	0	15	0	0
トライガンランス	819	we819	4	ガンランス	50000	768	190	0	0	氷	220	睡眠	120	2	8	0	132	819	0	0	0	0	0	0	0	0	15	0	0
トライファイア	819	we819	6	ガンランス	50000	1024	220	0	0	氷	300	睡眠	140	2	11	0	132	819	0	0	0	0	0	0	0	0	15	0	0
龍骨銃槍	386	we386	5	ガンランス	50000	1026	210	0	0	龍	240	なし	0	3	9	0	133	386	0	0	0	0	0	0	0	0	15	0	0
アミクスエッジ	890	we890	4	片手剣	50000	768	180	0	10	龍	200	毒	200	1	0	0	176	346	0	0	0	0	0	0	0	0	15	0	0
アミクスブレイド	890	we890	5	片手剣	50000	1024	200	0	10	龍	300	毒	220	1	0	0	176	346	0	0	0	0	0	0	0	0	15	0	0
ダミー	7	we007	0	片手剣	480	0	60	0	0	なし	0	なし	0	0	0	0	1	7	0	0	0	0	0	0	0	0	15	0	0
ダミー	7	we007	0	片手剣	480	0	60	0	0	なし	0	なし	0	0	0	0	1	7	0	0	0	0	0	0	0	0	15	0	0
ダミー	7	we007	0	片手剣	480	0	60	0	0	なし	0	なし	0	0	0	0	1	7	0	0	0	0	0	0	0	0	15	0	0
片手剣	1989	wf989	0	片手剣	480	0	60	0	0	なし	0	なし	0	0	0	0	1	539	0	0	0	26	0	0	0	0	15	0	0
双剣	1990	wf990	0	双剣	1620	6	80	0	0	なし	0	なし	0	0	0	0	1	541	0	0	0	64	0	0	0	0	15	0	0
大剣	1991	wf991	0	大剣	1320	0	60	0	0	なし	0	なし	0	0	0	0	1	543	0	0	0	65	0	0	0	0	15	0	0
太刀	1992	wf992	0	太刀	3150	5	100	0	0	なし	0	なし	0	0	0	0	1	545	0	0	0	66	0	0	0	0	15	0	0
ハンマー	1995	wf995	0	ハンマー	1150	0	60	0	0	なし	0	なし	0	0	0	0	1	551	0	5	0	67	0	0	0	0	15	0	0
狩猟笛	1996	wf996	0	狩猟笛	3110	5	100	5	0	なし	0	なし	0	1	0	0	1	553	0	0	0	68	0	0	0	0	15	0	0
ランス	1993	wf993	0	ランス	1520	0	60	0	0	なし	0	なし	0	0	0	0	1	547	0	0	0	69	0	0	0	0	15	0	0
ガンランス	1994	wf994	0	ガンランス	5050	6	100	0	0	なし	0	なし	0	0	0	0	1	549	0	0	0	70	0	0	0	0	15	0	0
舞雷剣【飛燕】	1001	wf001	4	片手剣	50000	774	190	5	5	雷	350	なし	0	1	0	0	182	1001	0	3	0	0	0	0	0	0	15	0	0
舞雷剣【隼】	1001	wf001	6	片手剣	50000	1030	220	12	10	雷	450	なし	0	1	0	0	182	1001	0	3	0	0	0	0	0	0	15	0	0
真舞雷剣【鸞】	1065	wf065	9	片手剣	72500	777	220	22	15	雷	300	なし	0	0	0	0	182	1001	2	3	0	0	0	0	0	0	15	0	0
舞雷大剣【大鷲】	1002	wf002	4	大剣	50000	770	200	8	5	雷	320	なし	0	0	0	0	203	1002	0	0	0	0	0	0	0	0	15	0	0
舞雷大剣【荒鷲】	1002	wf002	6	大剣	50000	1026	230	16	10	雷	400	なし	0	1	0	0	203	1002	0	0	0	0	0	0	0	0	15	0	0
真舞雷大剣【銀鷲】	1066	wf066	9	大剣	70000	777	220	24	15	雷	300	なし	0	0	0	0	203	1002	2	0	0	0	0	0	0	0	15	0	0
舞雷笛【鶺鴒】	1004	wf004	4	狩猟笛	50000	774	190	11	5	雷	280	なし	0	1	7	0	135	1004	0	0	0	0	0	0	0	0	15	0	0
舞雷笛【鶯】	1004	wf004	6	狩猟笛	50000	1030	210	17	10	雷	320	なし	0	1	7	0	135	1004	0	0	0	0	0	0	0	0	15	0	0
真舞雷笛【雲雀】	1068	wf068	9	狩猟笛	56000	778	200	24	10	雷	290	なし	0	0	6	0	135	1004	2	0	0	0	0	0	0	0	15	0	0
舞雷銃槍【軍鶏】	1003	wf003	4	ガンランス	50000	768	190	10	5	雷	260	なし	0	1	6	0	137	1003	0	0	0	0	0	0	0	0	15	0	0
舞雷銃槍【火食鳥】	1003	wf003	6	ガンランス	50000	1024	220	17	10	雷	360	なし	0	1	9	0	137	1003	0	0	0	0	0	0	0	0	15	0	0
真舞雷銃槍【孔雀】	1067	wf067	9	ガンランス	50000	777	200	19	10	雷	240	なし	0	0	9	0	137	1003	2	0	0	0	0	0	0	0	15	0	0
炎王剣【陽炎】	897	we897	9	片手剣	75000	776	220	0	0	火	420	なし	0	0	0	0	183	897	2	0	0	0	0	0	0	0	15	0	0
炎王剣【爆龍】	897	we897	10	片手剣	180000	1032	260	0	0	火	550	なし	0	0	0	0	183	897	2	0	0	0	0	0	0	0	15	0	0
シヌスカリンガ	876	we876	6	片手剣	50000	1024	220	0	15	水	310	なし	0	0	0	0	174	70	0	0	0	0	0	0	0	0	15	0	0
